user_id,country,avg_watch_time_minutes
U112053,India,123
U112054,Spain,34
U112055,Spain,276
U112056,Canada,51
U112057,Brazil,296
U112058,India,208
U112059,Japan,83
U112060,Germany,273
U112061,Spain,68
U112062,Japan,51
U112063,Japan,38
U112064,Australia,45
U112065,UK,167
U112066,Japan,38
U112067,UK,284
U112068,Japan,94
U112069,India,144
U112070,Brazil,16
U112071,India,237
U112072,Germany,48
U112073,India,151
U112074,Australia,92
U112075,India,156
U112076,Japan,10
U112077,India,255
U112078,Canada,123
U112079,Brazil,234
U112080,Japan,185
U112081,UK,285
U112082,India,41
U112083,France,267
U112084,USA,246
U112085,Germany,270
U112086,Australia,69
U112087,UK,114
U112088,Germany,145
U112089,Japan,108
U112090,USA,276
U112091,Japan,277
U112092,USA,232
U112093,Canada,289
U112094,USA,191
U112095,Australia,59
U112096,Brazil,85
U112097,UK,58
U112098,Germany,299
U112099,India,179
U112100,Spain,172
U112101,Germany,95
U112102,Germany,63
U112103,Japan,244
U112104,Germany,71
U112105,India,133
U112106,UK,127
U112107,France,299
U112108,USA,26
U112109,France,279
U112110,Germany,102
U112111,India,72
U112112,India,96
U112113,India,24
U112114,UK,294
U112115,Spain,216
U112116,India,155
U112117,UK,156
U112118,Japan,16
U112119,UK,32
U112120,Brazil,257
U112121,UK,213
U112122,France,26
U112123,Japan,88
U112124,France,84
U112125,Canada,136
U112126,Germany,64
U112127,Australia,226
U112128,Australia,114
U112129,Brazil,296
U112130,Germany,102
U112131,Japan,32
U112132,USA,161
U112133,Canada,288
U112134,Spain,289
U112135,Brazil,254
U112136,Germany,256
U112137,Canada,119
U112138,Germany,36
U112139,USA,187
U112140,Canada,50
U112141,USA,92
U112142,India,154
U112143,Japan,222
U112144,Germany,204
U112145,Japan,294
U112146,Japan,79
U112147,Spain,238
U112148,Germany,284
U112149,UK,193
U112150,Canada,246
U112151,Germany,113
U112152,France,126
U112153,France,285
U112154,Australia,162
U112155,Australia,292
U112156,Australia,173
U112157,UK,95
U112158,Canada,27
U112159,Canada,117
U112160,Brazil,103
U112161,Germany,270
U112162,Canada,56
U112163,Spain,238
U112164,Germany,123
U112165,USA,26
U112166,Canada,196
U112167,Brazil,67
U112168,UK,73
U112169,Brazil,79
U112170,Germany,176
U112171,USA,93
U112172,Canada,40
U112173,Spain,275
U112174,UK,117
U112175,Canada,193
U112176,France,269
U112177,Spain,70
U112178,Canada,89
U112179,Brazil,61
U112180,Australia,67
U112181,UK,113
U112182,UK,84
U112183,India,266
U112184,France,291
U112185,France,48
U112186,USA,264
U112187,Japan,161
U112188,India,187
U112189,Canada,298
U112190,Japan,269
U112191,Brazil,79
U112192,UK,87
U112193,Spain,39
U112194,India,118
U112195,Japan,155
U112196,India,217
U112197,Canada,153
U112198,India,251
U112199,Brazil,104
U112200,France,290
U112201,Australia,282
U112202,UK,125
U112203,Brazil,266
U112204,Australia,31
U112205,USA,116
U112206,Australia,125
U112207,USA,96
U112208,France,70
U112209,India,242
U112210,Japan,239
U112211,Spain,246
U112212,Spain,162
U112213,Spain,174
U112214,UK,166
U112215,Canada,175
U112216,Spain,164
U112217,Germany,246
U112218,UK,92
U112219,Brazil,87
U112220,India,43
U112221,Brazil,108
U112222,Germany,262
U112223,Japan,248
U112224,India,128
U112225,Japan,97
U112226,Japan,201
U112227,Australia,14
U112228,Germany,143
U112229,UK,118
U112230,Spain,205
U112231,USA,19
U112232,Spain,249
U112233,UK,174
U112234,France,193
U112235,Canada,280
U112236,France,156
U112237,Canada,126
U112238,Japan,24
U112239,Australia,58
U112240,Spain,242
U112241,France,62
U112242,Spain,289
U112243,Australia,69
U112244,Brazil,298
U112245,Germany,164
U112246,Japan,46
U112247,Canada,23
U112248,Canada,219
U112249,Spain,293
U112250,Japan,235
U112251,Canada,183
U112252,Canada,60
U112253,Australia,131
U112254,France,175
U112255,Brazil,94
U112256,Canada,125
U112257,USA,29
U112258,Canada,174
U112259,Canada,240
U112260,India,22
U112261,Australia,132
U112262,Germany,220
U112263,Japan,262
U112264,Germany,112
U112265,Canada,207
U112266,UK,187
U112267,Spain,48
U112268,Spain,125
U112269,USA,109
U112270,Brazil,98
U112271,Japan,31
U112272,India,263
U112273,Canada,154
U112274,Australia,243
U112275,Japan,45
U112276,Japan,137
U112277,France,271
U112278,India,56
U112279,USA,126
U112280,Canada,138
U112281,France,133
U112282,India,13
U112283,France,75
U112284,USA,192
U112285,France,129
U112286,Germany,85
U112287,India,174
U112288,Canada,282
U112289,Japan,55
U112290,India,148
U112291,Germany,39
U112292,UK,199
U112293,India,33
U112294,Spain,192
U112295,Australia,165
U112296,Spain,198
U112297,Japan,121
U112298,France,83
U112299,Germany,49
U112300,Brazil,148
U112301,UK,119
U112302,France,60
U112303,Brazil,46
U112304,USA,32
U112305,Canada,137
U112306,Brazil,60
U112307,Spain,146
U112308,France,248
U112309,Spain,39
U112310,India,94
U112311,Australia,64
U112312,Brazil,156
U112313,India,233
U112314,Japan,154
U112315,France,105
U112316,India,46
U112317,Germany,63
U112318,USA,12
U112319,India,142
U112320,Japan,78
U112321,Spain,80
U112322,USA,183
U112323,Canada,34
U112324,Japan,107
U112325,Canada,280
U112326,Spain,177
U112327,USA,183
U112328,Germany,178
U112329,France,58
U112330,USA,169
U112331,Australia,253
U112332,USA,213
U112333,France,213
U112334,Japan,112
U112335,UK,145
U112336,Germany,166
U112337,USA,212
U112338,USA,75
U112339,India,81
U112340,France,54
U112341,Brazil,191
U112342,Germany,99
U112343,USA,140
U112344,USA,68
U112345,USA,293
U112346,UK,191
U112347,Canada,251
U112348,Australia,106
U112349,Japan,101
U112350,Germany,18
U112351,Canada,196
U112352,Spain,293
U112353,Japan,101
U112354,France,156
U112355,UK,156
U112356,Brazil,214
U112357,Japan,119
U112358,Spain,244
U112359,India,269
U112360,Japan,58
U112361,India,26
U112362,Germany,118
U112363,USA,137
U112364,India,24
U112365,Brazil,138
U112366,Canada,94
U112367,Brazil,281
U112368,Canada,153
U112369,USA,266
U112370,France,76
U112371,Japan,26
U112372,France,252
U112373,Brazil,137
U112374,Brazil,17
U112375,USA,220
U112376,India,219
U112377,USA,118
U112378,USA,14
U112379,Australia,211
U112380,Canada,149
U112381,Spain,189
U112382,Australia,182
U112383,Germany,298
U112384,USA,116
U112385,Japan,176
U112386,UK,189
U112387,Brazil,63
U112388,Brazil,176
U112389,Spain,145
U112390,Spain,124
U112391,Canada,198
U112392,Australia,299
U112393,Australia,156
U112394,India,240
U112395,Australia,195
U112396,Germany,265
U112397,India,234
U112398,France,213
U112399,Australia,291
U112400,Canada,182
U112401,Spain,171
U112402,Japan,12
U112403,Australia,290
U112404,Brazil,159
U112405,Brazil,87
U112406,Australia,101
U112407,Brazil,260
U112408,USA,168
U112409,Germany,137
U112410,India,222
U112411,Germany,238
U112412,Germany,257
U112413,France,245
U112414,France,30
U112415,France,294
U112416,Brazil,205
U112417,India,232
U112418,Canada,218
U112419,Germany,252
U112420,Spain,251
U112421,Brazil,210
U112422,India,195
U112423,Australia,170
U112424,India,64
U112425,Germany,52
U112426,Japan,15
U112427,India,68
U112428,India,105
U112429,India,85
U112430,Brazil,190
U112431,Germany,142
U112432,Japan,270
U112433,Canada,56
U112434,USA,49
U112435,Australia,229
U112436,France,36
U112437,Japan,39
U112438,UK,142
U112439,Spain,33
U112440,Brazil,181
U112441,USA,184
U112442,India,69
U112443,Germany,158
U112444,Spain,193
U112445,India,165
U112446,Australia,109
U112447,Germany,291
U112448,Japan,159
U112449,UK,220
U112450,France,47
U112451,Canada,227
U112452,Brazil,296
U112453,Brazil,263
U112454,Germany,142
U112455,Spain,83
U112456,Germany,230
U112457,Canada,59
U112458,Japan,236
U112459,Brazil,188
U112460,France,274
U112461,UK,53
U112462,Germany,46
U112463,Canada,181
U112464,Germany,175
U112465,India,128
U112466,Germany,235
U112467,Brazil,279
U112468,Spain,84
U112469,Spain,241
U112470,UK,136
U112471,Canada,258
U112472,USA,238
U112473,Japan,145
U112474,UK,94
U112475,Spain,91
U112476,France,258
U112477,USA,246
U112478,Germany,57
U112479,Spain,193
U112480,Germany,152
U112481,Germany,37
U112482,USA,66
U112483,Brazil,183
U112484,Germany,51
U112485,USA,262
U112486,Australia,185
U112487,France,131
U112488,Brazil,132
U112489,Canada,64
U112490,USA,227
U112491,Australia,241
U112492,USA,228
U112493,Japan,88
U112494,France,122
U112495,Germany,275
U112496,India,259
U112497,Australia,122
U112498,Japan,258
U112499,UK,21
U112500,Spain,62
U112501,Australia,114
U112502,Spain,241
U112503,Germany,149
U112504,Spain,186
U112505,Canada,180
U112506,Spain,106
U112507,Japan,249
U112508,Brazil,50
U112509,Canada,71
U112510,Germany,235
U112511,Germany,76
U112512,India,260
U112513,Germany,155
U112514,UK,212
U112515,Germany,297
U112516,USA,291
U112517,Australia,138
U112518,Japan,103
U112519,Japan,229
U112520,Australia,224
U112521,India,37
U112522,India,158
U112523,Spain,213
U112524,Germany,178
U112525,France,183
U112526,Germany,228
U112527,USA,14
U112528,USA,50
U112529,Australia,129
U112530,Germany,93
U112531,Australia,270
U112532,UK,130
U112533,Germany,122
U112534,India,31
U112535,Australia,195
U112536,USA,286
U112537,Germany,165
U112538,Brazil,199
U112539,Spain,248
U112540,Germany,119
U112541,UK,202
U112542,Canada,21
U112543,Japan,87
U112544,Germany,284
U112545,UK,49
U112546,Brazil,173
U112547,France,13
U112548,UK,55
U112549,Spain,25
U112550,UK,233
U112551,Canada,276
U112552,Spain,93
U112553,UK,288
U112554,France,158
U112555,USA,114
U112556,USA,229
U112557,Brazil,157
U112558,Australia,148
U112559,Canada,241
U112560,Brazil,81
U112561,India,282
U112562,Japan,250
U112563,Japan,89
U112564,Brazil,286
U112565,Germany,137
U112566,Brazil,271
U112567,Brazil,101
U112568,UK,31
U112569,Brazil,142
U112570,UK,154
U112571,UK,290
U112572,Brazil,83
U112573,Brazil,41
U112574,France,280
U112575,Brazil,24
U112576,Spain,274
U112577,Spain,201
U112578,Germany,83
U112579,Japan,99
U112580,USA,178
U112581,Germany,287
U112582,UK,260
U112583,Australia,289
U112584,Brazil,191
U112585,USA,166
U112586,Japan,167
U112587,Germany,64
U112588,USA,116
U112589,USA,266
U112590,Australia,231
U112591,UK,204
U112592,Japan,49
U112593,Australia,123
U112594,France,57
U112595,France,58
U112596,Germany,233
U112597,India,196
U112598,France,243
U112599,Australia,150
U112600,France,207
U112601,Brazil,90
U112602,India,130
U112603,India,271
U112604,UK,178
U112605,Spain,75
U112606,Brazil,136
U112607,Australia,111
U112608,Canada,125
U112609,Spain,145
U112610,France,48
U112611,Japan,48
U112612,Brazil,290
U112613,Canada,55
U112614,Australia,143
U112615,Australia,103
U112616,Brazil,290
U112617,Germany,17
U112618,Spain,83
U112619,Spain,237
U112620,France,198
U112621,Spain,272
U112622,UK,120
U112623,UK,92
U112624,Canada,253
U112625,India,195
U112626,France,179
U112627,UK,281
U112628,India,265
U112629,Japan,238
U112630,USA,58
U112631,Canada,69
U112632,Japan,236
U112633,Germany,54
U112634,France,15
U112635,Canada,25
U112636,Spain,93
U112637,France,127
U112638,Brazil,195
U112639,France,176
U112640,France,144
U112641,UK,79
U112642,Australia,152
U112643,Australia,170
U112644,Canada,196
U112645,Australia,143
U112646,Japan,246
U112647,Germany,29
U112648,UK,156
U112649,Brazil,116
U112650,Canada,168
U112651,Australia,91
U112652,UK,127
U112653,USA,50
U112654,Germany,67
U112655,France,240
U112656,Japan,211
U112657,UK,212
U112658,France,22
U112659,Australia,47
U112660,Spain,157
U112661,Canada,268
U112662,Spain,45
U112663,Spain,168
U112664,France,33
U112665,UK,214
U112666,Spain,202
U112667,Japan,233
U112668,France,40
U112669,India,121
U112670,Brazil,35
U112671,Brazil,219
U112672,USA,274
U112673,Canada,85
U112674,USA,38
U112675,France,272
U112676,Germany,219
U112677,UK,127
U112678,Japan,241
U112679,Japan,31
U112680,France,271
U112681,France,74
U112682,Japan,226
U112683,India,243
U112684,USA,92
U112685,Spain,191
U112686,UK,28
U112687,Australia,165
U112688,India,69
U112689,Australia,264
U112690,Spain,93
U112691,France,232
U112692,Canada,10
U112693,Canada,140
U112694,Brazil,134
U112695,Brazil,30
U112696,Japan,28
U112697,Canada,119
U112698,Japan,282
U112699,Canada,73
U112700,India,34
U112701,Brazil,185
U112702,Japan,134
U112703,Spain,219
U112704,India,227
U112705,France,118
U112706,France,107
U112707,Spain,107
U112708,UK,91
U112709,Australia,229
U112710,Germany,134
U112711,Canada,170
U112712,Canada,226
U112713,Germany,208
U112714,Spain,53
U112715,Canada,67
U112716,France,62
U112717,Australia,103
U112718,India,257
U112719,Brazil,191
U112720,France,24
U112721,Canada,154
U112722,India,91
U112723,USA,275
U112724,Australia,38
U112725,Australia,289
U112726,Japan,174
U112727,Germany,146
U112728,Japan,71
U112729,Canada,245
U112730,Spain,140
U112731,Canada,53
U112732,Germany,201
U112733,UK,90
U112734,Germany,133
U112735,Germany,228
U112736,Spain,121
U112737,Canada,21
U112738,Germany,176
U112739,Germany,103
U112740,Japan,160
U112741,USA,197
U112742,Brazil,256
U112743,USA,293
U112744,USA,210
U112745,UK,129
U112746,Germany,89
U112747,Japan,29
U112748,Japan,279
U112749,USA,207
U112750,UK,49
U112751,USA,204
U112752,USA,116
U112753,Japan,149
U112754,India,147
U112755,USA,245
U112756,France,71
U112757,India,42
U112758,Germany,144
U112759,UK,121
U112760,Spain,76
U112761,Germany,237
U112762,Australia,213
U112763,France,249
U112764,Australia,263
U112765,France,275
U112766,Canada,297
U112767,Canada,265
U112768,Spain,297
U112769,Spain,139
U112770,UK,110
U112771,Australia,228
U112772,Spain,204
U112773,Japan,162
U112774,Australia,189
U112775,Japan,52
U112776,Spain,237
U112777,Japan,227
U112778,UK,37
U112779,Canada,12
U112780,UK,32
U112781,Germany,185
U112782,Japan,101
U112783,UK,55
U112784,France,136
U112785,Canada,204
U112786,USA,232
U112787,Australia,89
U112788,UK,48
U112789,Australia,210
U112790,Germany,36
U112791,Australia,177
U112792,USA,89
U112793,France,226
U112794,UK,194
U112795,Germany,275
U112796,Canada,57
U112797,Japan,160
U112798,UK,42
U112799,Brazil,117
U112800,Canada,38
U112801,UK,72
U112802,Spain,238
U112803,UK,194
U112804,Canada,167
U112805,Brazil,123
U112806,Japan,44
U112807,France,195
U112808,USA,246
U112809,Australia,62
U112810,India,217
U112811,Japan,173
U112812,UK,216
U112813,Spain,281
U112814,Brazil,37
U112815,France,86
U112816,Japan,256
U112817,UK,73
U112818,India,149
U112819,UK,31
U112820,Canada,182
U112821,Germany,96
U112822,France,231
U112823,Brazil,127
U112824,Spain,107
U112825,UK,59
U112826,Japan,180
U112827,UK,176
U112828,UK,83
U112829,Australia,180
U112830,Spain,239
U112831,UK,177
U112832,Brazil,162
U112833,USA,102
U112834,USA,295
U112835,Germany,240
U112836,Japan,239
U112837,Australia,143
U112838,India,284
U112839,Australia,201
U112840,Spain,222
U112841,Japan,299
U112842,Canada,228
U112843,Japan,141
U112844,Canada,143
U112845,Australia,43
U112846,Brazil,239
U112847,Brazil,111
U112848,Japan,179
U112849,Australia,48
U112850,Spain,275
U112851,Spain,108
U112852,France,26
U112853,Canada,231
U112854,Germany,164
U112855,Canada,118
U112856,USA,216
U112857,France,46
U112858,Japan,11
U112859,Brazil,39
U112860,Spain,118
U112861,Canada,197
U112862,USA,43
U112863,Australia,62
U112864,India,159
U112865,India,205
U112866,Brazil,64
U112867,Australia,197
U112868,India,237
U112869,India,278
U112870,Canada,232
U112871,Japan,196
U112872,Japan,96
U112873,Australia,101
U112874,Brazil,48
U112875,Australia,211
U112876,Brazil,56
U112877,UK,129
U112878,Canada,105
U112879,India,193
U112880,Australia,240
U112881,Australia,199
U112882,Brazil,181
U112883,Japan,16
U112884,Brazil,242
U112885,UK,299
U112886,Australia,74
U112887,UK,82
U112888,USA,161
U112889,USA,119
U112890,Canada,50
U112891,India,298
U112892,Spain,55
U112893,Australia,259
U112894,USA,132
U112895,France,36
U112896,Canada,104
U112897,Australia,79
U112898,UK,138
U112899,Germany,173
U112900,Brazil,287
U112901,USA,17
U112902,Canada,290
U112903,India,274
U112904,Canada,209
U112905,India,54
U112906,India,30
U112907,Spain,246
U112908,Brazil,270
U112909,Australia,97
U112910,Brazil,299
U112911,Japan,274
U112912,Australia,275
U112913,Australia,86
U112914,France,152
U112915,Germany,101
U112916,USA,231
U112917,India,48
U112918,Spain,110
U112919,USA,113
U112920,Japan,210
U112921,Canada,79
U112922,UK,76
U112923,Spain,108
U112924,India,239
U112925,Brazil,16
U112926,France,123
U112927,Spain,174
U112928,Spain,88
U112929,Brazil,51
U112930,USA,128
U112931,USA,36
U112932,Spain,213
U112933,Canada,266
U112934,Germany,125
U112935,India,155
U112936,Spain,242
U112937,France,115
U112938,India,239
U112939,Brazil,299
U112940,Spain,223
U112941,India,227
U112942,USA,272
U112943,Japan,15
U112944,Canada,97
U112945,USA,158
U112946,Australia,40
U112947,Japan,112
U112948,France,198
U112949,Spain,219
U112950,Spain,78
U112951,Canada,198
U112952,India,193
U112953,Australia,142
U112954,UK,257
U112955,France,130
U112956,France,240
U112957,USA,25
U112958,Brazil,41
U112959,Brazil,276
U112960,Germany,176
U112961,India,233
U112962,Canada,125
U112963,Brazil,247
U112964,France,147
U112965,Japan,24
U112966,Australia,190
U112967,Germany,173
U112968,Brazil,121
U112969,UK,88
U112970,Canada,51
U112971,Brazil,289
U112972,USA,133
U112973,Japan,135
U112974,Brazil,288
U112975,Japan,203
U112976,Brazil,234
U112977,Germany,71
U112978,USA,230
U112979,Brazil,64
U112980,Spain,130
U112981,Japan,41
U112982,UK,297
U112983,Germany,30
U112984,Spain,130
U112985,UK,82
U112986,USA,167
U112987,Australia,235
U112988,Brazil,75
U112989,Spain,98
U112990,Australia,98
U112991,UK,245
U112992,Germany,24
U112993,Brazil,201
U112994,Japan,141
U112995,France,15
U112996,UK,252
U112997,Brazil,257
U112998,Brazil,283
U112999,UK,59
U113000,Germany,27
U113001,France,161
U113002,USA,269
U113003,USA,175
U113004,Canada,261
U113005,Spain,214
U113006,Brazil,209
U113007,Brazil,243
U113008,Australia,60
U113009,France,52
U113010,Brazil,145
U113011,France,147
U113012,Germany,172
U113013,Spain,277
U113014,France,115
U113015,Spain,241
U113016,Canada,45
U113017,Brazil,217
U113018,Australia,75
U113019,Australia,98
U113020,Canada,245
U113021,UK,219
U113022,Brazil,133
U113023,Brazil,230
U113024,UK,116
U113025,USA,148
U113026,UK,281
U113027,UK,85
U113028,France,259
U113029,India,105
U113030,Canada,192
U113031,Germany,198
U113032,France,231
U113033,Spain,16
U113034,Japan,148
U113035,Spain,296
U113036,Germany,225
U113037,India,234
U113038,Brazil,247
U113039,Spain,89
U113040,USA,112
U113041,Australia,74
U113042,Brazil,163
U113043,Australia,26
U113044,USA,184
U113045,France,190
U113046,Germany,276
U113047,India,95
U113048,Australia,215
U113049,Spain,276
U113050,India,146
U113051,India,284
U113052,Japan,134
U113053,France,293
U113054,UK,47
U113055,Japan,180
U113056,India,177
U113057,Australia,151
U113058,Canada,29
U113059,Spain,134
U113060,India,177
U113061,Germany,288
