user_id,subscription_type,monthly_fee,account_age_months
U104286,Standard,15.99,18
U104287,Basic,12.99,35
U104288,Standard,12.99,53
U104289,Basic,7.99,4
U104290,Standard,7.99,8
U104291,Standard,15.99,7
U104292,Premium,12.99,37
U104293,Premium,12.99,44
U104294,Standard,12.99,26
U104295,Basic,12.99,11
U104296,Standard,15.99,57
U104297,Basic,12.99,50
U104298,Premium,12.99,17
U104299,Standard,15.99,5
U104300,Standard,12.99,46
U104301,Premium,15.99,50
U104302,Standard,7.99,13
U104303,Standard,12.99,20
U104304,Premium,12.99,35
U104305,Basic,12.99,18
U104306,Standard,15.99,14
U104307,Premium,15.99,13
U104308,Standard,7.99,22
U104309,Standard,15.99,13
U104310,Basic,7.99,54
U104311,Basic,7.99,5
U104312,Premium,15.99,46
U104313,Basic,7.99,53
U104314,Standard,7.99,25
U104315,Basic,7.99,15
U104316,Standard,15.99,44
U104317,Premium,7.99,55
U104318,Standard,15.99,15
U104319,Standard,7.99,15
U104320,Premium,12.99,22
U104321,Basic,15.99,36
U104322,Standard,7.99,21
U104323,Basic,15.99,17
U104324,Premium,7.99,13
U104325,Standard,15.99,59
U104326,Premium,12.99,30
U104327,Premium,7.99,16
U104328,Basic,12.99,16
U104329,Premium,15.99,50
U104330,Standard,15.99,46
U104331,Standard,15.99,35
U104332,Standard,15.99,48
U104333,Standard,12.99,49
U104334,Standard,12.99,2
U104335,Standard,15.99,8
U104336,Premium,15.99,48
U104337,Premium,15.99,27
U104338,Basic,15.99,37
U104339,Standard,12.99,5
U104340,Premium,7.99,28
U104341,Standard,15.99,58
U104342,Standard,7.99,42
U104343,Standard,7.99,41
U104344,Standard,7.99,46
U104345,Basic,7.99,52
U104346,Basic,7.99,5
U104347,Basic,15.99,23
U104348,Basic,12.99,42
U104349,Standard,7.99,38
U104350,Basic,12.99,10
U104351,Basic,12.99,52
U104352,Premium,7.99,26
U104353,Standard,7.99,7
U104354,Standard,12.99,18
U104355,Standard,15.99,19
U104356,Standard,7.99,2
U104357,Premium,15.99,25
U104358,Standard,12.99,44
U104359,Basic,7.99,24
U104360,Premium,15.99,52
U104361,Standard,12.99,57
U104362,Basic,7.99,3
U104363,Basic,7.99,55
U104364,Standard,15.99,6
U104365,Standard,12.99,46
U104366,Basic,15.99,27
U104367,Standard,12.99,21
U104368,Standard,15.99,18
U104369,Standard,7.99,33
U104370,Standard,12.99,46
U104371,Standard,15.99,16
U104372,Standard,15.99,51
U104373,Standard,7.99,57
U104374,Standard,15.99,21
U104375,Premium,15.99,37
U104376,Standard,15.99,2
U104377,Premium,7.99,51
U104378,Premium,15.99,45
U104379,Premium,7.99,2
U104380,Standard,12.99,39
U104381,Standard,7.99,3
U104382,Standard,12.99,16
U104383,Premium,7.99,53
U104384,Premium,15.99,28
U104385,Basic,7.99,28
U104386,Standard,15.99,33
U104387,Standard,15.99,31
U104388,Standard,12.99,44
U104389,Standard,12.99,20
U104390,Basic,15.99,38
U104391,Standard,12.99,11
U104392,Premium,12.99,42
U104393,Basic,12.99,36
U104394,Premium,12.99,11
U104395,Basic,15.99,39
U104396,Standard,12.99,48
U104397,Premium,12.99,6
U104398,Standard,12.99,31
U104399,Basic,15.99,53
U104400,Standard,7.99,38
U104401,Standard,7.99,35
U104402,Premium,12.99,18
U104403,Basic,7.99,9
U104404,Standard,7.99,42
U104405,Standard,7.99,49
U104406,Standard,15.99,28
U104407,Premium,12.99,3
U104408,Basic,12.99,23
U104409,Basic,7.99,10
U104410,Premium,7.99,5
U104411,Standard,12.99,2
U104412,Basic,15.99,25
U104413,Basic,7.99,23
U104414,Basic,15.99,3
U104415,Basic,7.99,53
U104416,Premium,12.99,17
U104417,Standard,15.99,41
U104418,Standard,12.99,33
U104419,Basic,12.99,28
U104420,Standard,12.99,5
U104421,Premium,15.99,58
U104422,Standard,15.99,41
U104423,Premium,7.99,23
U104424,Standard,12.99,9
U104425,Premium,12.99,6
U104426,Premium,7.99,6
U104427,Premium,12.99,48
U104428,Standard,7.99,9
U104429,Premium,15.99,17
U104430,Premium,12.99,13
U104431,Standard,7.99,3
U104432,Basic,12.99,9
U104433,Standard,7.99,14
U104434,Basic,15.99,3
U104435,Premium,15.99,36
U104436,Standard,15.99,20
U104437,Standard,7.99,46
U104438,Standard,15.99,18
U104439,Premium,7.99,1
U104440,Premium,15.99,20
U104441,Premium,7.99,29
U104442,Standard,12.99,24
U104443,Premium,15.99,32
U104444,Standard,15.99,19
U104445,Premium,12.99,5
U104446,Standard,15.99,25
U104447,Premium,12.99,24
U104448,Premium,12.99,40
U104449,Standard,12.99,28
U104450,Standard,15.99,39
U104451,Standard,7.99,57
U104452,Basic,7.99,26
U104453,Standard,7.99,27
U104454,Basic,12.99,53
U104455,Standard,7.99,16
U104456,Premium,7.99,11
U104457,Standard,12.99,27
U104458,Standard,12.99,28
U104459,Premium,7.99,40
U104460,Premium,15.99,6
U104461,Premium,12.99,45
U104462,Standard,7.99,43
U104463,Standard,7.99,15
U104464,Standard,7.99,1
U104465,Premium,15.99,36
U104466,Standard,15.99,52
U104467,Standard,7.99,17
U104468,Standard,7.99,8
U104469,Premium,15.99,24
U104470,Basic,7.99,39
U104471,Premium,15.99,50
U104472,Standard,15.99,23
U104473,Standard,7.99,35
U104474,Premium,15.99,48
U104475,Basic,12.99,44
U104476,Premium,12.99,26
U104477,Standard,15.99,11
U104478,Standard,12.99,28
U104479,Standard,15.99,6
U104480,Standard,7.99,37
U104481,Basic,7.99,25
U104482,Standard,12.99,10
U104483,Basic,15.99,33
U104484,Premium,7.99,53
U104485,Premium,15.99,47
U104486,Premium,7.99,43
U104487,Standard,12.99,25
U104488,Basic,15.99,1
U104489,Standard,7.99,14
U104490,Standard,15.99,11
U104491,Standard,7.99,26
U104492,Basic,12.99,39
U104493,Standard,7.99,58
U104494,Standard,15.99,4
U104495,Standard,15.99,14
U104496,Basic,15.99,28
U104497,Standard,12.99,59
U104498,Standard,15.99,59
U104499,Basic,7.99,8
U104500,Standard,12.99,23
U104501,Premium,12.99,28
U104502,Standard,7.99,40
U104503,Standard,7.99,22
U104504,Standard,7.99,18
U104505,Premium,7.99,10
U104506,Premium,12.99,36
U104507,Premium,12.99,7
U104508,Basic,12.99,16
U104509,Basic,12.99,59
U104510,Standard,15.99,57
U104511,Premium,7.99,39
U104512,Premium,12.99,57
U104513,Standard,15.99,45
U104514,Basic,12.99,58
U104515,Basic,12.99,3
U104516,Premium,15.99,56
U104517,Basic,15.99,50
U104518,Premium,7.99,41
U104519,Standard,12.99,51
U104520,Premium,15.99,4
U104521,Basic,12.99,57
U104522,Standard,7.99,40
U104523,Standard,12.99,49
U104524,Basic,12.99,15
U104525,Basic,12.99,35
U104526,Basic,7.99,6
U104527,Premium,15.99,54
U104528,Premium,12.99,55
U104529,Basic,12.99,2
U104530,Standard,15.99,17
U104531,Standard,15.99,46
U104532,Standard,7.99,13
U104533,Basic,12.99,24
U104534,Standard,7.99,14
U104535,Basic,7.99,57
U104536,Basic,12.99,8
U104537,Standard,12.99,10
U104538,Standard,12.99,28
U104539,Standard,15.99,33
U104540,Premium,15.99,27
U104541,Standard,12.99,2
U104542,Premium,12.99,57
U104543,Premium,15.99,36
U104544,Premium,15.99,48
U104545,Premium,7.99,23
U104546,Standard,7.99,32
U104547,Basic,12.99,11
U104548,Standard,7.99,24
U104549,Standard,7.99,53
U104550,Basic,12.99,15
U104551,Premium,15.99,25
U104552,Premium,15.99,22
U104553,Premium,7.99,23
U104554,Basic,12.99,1
U104555,Premium,15.99,22
U104556,Basic,7.99,26
U104557,Premium,12.99,20
U104558,Premium,15.99,10
U104559,Premium,15.99,13
U104560,Premium,12.99,21
U104561,Standard,15.99,25
U104562,Standard,7.99,16
U104563,Premium,15.99,15
U104564,Premium,15.99,5
U104565,Standard,15.99,24
U104566,Standard,15.99,27
U104567,Premium,12.99,49
U104568,Standard,15.99,51
U104569,Standard,15.99,45
U104570,Standard,12.99,34
U104571,Basic,15.99,40
U104572,Basic,7.99,1
U104573,Basic,12.99,34
U104574,Premium,12.99,41
U104575,Standard,7.99,26
U104576,Basic,15.99,12
U104577,Premium,7.99,9
U104578,Standard,7.99,33
U104579,Standard,12.99,40
U104580,Premium,7.99,27
U104581,Standard,7.99,7
U104582,Standard,12.99,52
U104583,Basic,15.99,23
U104584,Basic,12.99,58
U104585,Basic,12.99,28
U104586,Premium,12.99,42
U104587,Basic,7.99,33
U104588,Basic,15.99,15
U104589,Standard,15.99,35
U104590,Basic,15.99,50
U104591,Standard,15.99,56
U104592,Standard,15.99,25
U104593,Standard,15.99,21
U104594,Basic,12.99,5
U104595,Basic,7.99,53
U104596,Basic,15.99,49
U104597,Basic,7.99,33
U104598,Basic,12.99,24
U104599,Basic,12.99,56
U104600,Basic,7.99,31
U104601,Basic,15.99,18
U104602,Standard,12.99,31
U104603,Standard,15.99,3
U104604,Premium,7.99,34
U104605,Standard,12.99,24
U104606,Basic,12.99,44
U104607,Basic,15.99,41
U104608,Standard,7.99,41
U104609,Standard,12.99,30
U104610,Standard,15.99,54
U104611,Basic,15.99,11
U104612,Standard,7.99,31
U104613,Premium,12.99,26
U104614,Basic,15.99,26
U104615,Standard,15.99,38
U104616,Premium,15.99,41
U104617,Standard,15.99,37
U104618,Premium,12.99,26
U104619,Basic,12.99,20
U104620,Standard,12.99,21
U104621,Standard,15.99,13
U104622,Basic,12.99,56
U104623,Standard,15.99,46
U104624,Standard,12.99,48
U104625,Standard,7.99,18
U104626,Premium,7.99,40
U104627,Basic,12.99,26
U104628,Standard,7.99,59
U104629,Standard,7.99,2
U104630,Premium,12.99,17
U104631,Standard,15.99,43
U104632,Premium,7.99,26
U104633,Basic,15.99,38
U104634,Basic,12.99,31
U104635,Basic,15.99,21
U104636,Premium,7.99,41
U104637,Basic,7.99,33
U104638,Premium,12.99,43
U104639,Premium,7.99,12
U104640,Basic,7.99,6
U104641,Standard,7.99,23
U104642,Basic,15.99,15
U104643,Basic,15.99,25
U104644,Standard,15.99,38
U104645,Basic,15.99,31
U104646,Basic,7.99,50
U104647,Standard,15.99,7
U104648,Standard,15.99,29
U104649,Basic,12.99,32
U104650,Premium,12.99,27
U104651,Basic,7.99,8
U104652,Standard,15.99,5
U104653,Standard,12.99,8
U104654,Standard,15.99,32
U104655,Premium,15.99,6
U104656,Premium,15.99,28
U104657,Standard,15.99,19
U104658,Basic,15.99,54
U104659,Premium,7.99,32
U104660,Premium,12.99,43
U104661,Standard,12.99,44
U104662,Standard,15.99,17
U104663,Standard,15.99,24
U104664,Standard,12.99,11
U104665,Premium,15.99,12
U104666,Premium,12.99,25
U104667,Basic,12.99,39
U104668,Basic,12.99,8
U104669,Standard,7.99,57
U104670,Premium,12.99,27
U104671,Premium,7.99,8
U104672,Standard,7.99,26
U104673,Standard,15.99,36
U104674,Basic,12.99,21
U104675,Premium,12.99,18
U104676,Premium,15.99,17
U104677,Standard,7.99,24
U104678,Standard,15.99,48
U104679,Basic,15.99,23
U104680,Standard,7.99,15
U104681,Standard,12.99,40
U104682,Standard,12.99,13
U104683,Premium,12.99,58
U104684,Premium,15.99,25
U104685,Premium,12.99,40
U104686,Basic,15.99,5
U104687,Basic,15.99,39
U104688,Basic,15.99,5
U104689,Standard,12.99,14
U104690,Basic,12.99,1
U104691,Standard,15.99,35
U104692,Premium,12.99,17
U104693,Standard,7.99,44
U104694,Basic,15.99,25
U104695,Standard,12.99,20
U104696,Standard,12.99,45
U104697,Standard,15.99,33
U104698,Basic,15.99,58
U104699,Premium,15.99,17
U104700,Premium,15.99,32
U104701,Premium,7.99,27
U104702,Premium,15.99,31
U104703,Standard,12.99,17
U104704,Standard,12.99,23
U104705,Basic,7.99,9
U104706,Premium,7.99,5
U104707,Basic,15.99,38
U104708,Basic,7.99,51
U104709,Standard,7.99,33
U104710,Standard,12.99,42
U104711,Standard,12.99,53
U104712,Standard,12.99,56
U104713,Basic,12.99,3
U104714,Basic,12.99,27
U104715,Basic,15.99,46
U104716,Basic,7.99,22
U104717,Standard,15.99,44
U104718,Basic,15.99,21
U104719,Basic,12.99,51
U104720,Premium,7.99,48
U104721,Basic,12.99,13
U104722,Standard,12.99,30
U104723,Premium,15.99,29
U104724,Premium,12.99,13
U104725,Premium,12.99,47
U104726,Premium,12.99,19
U104727,Basic,15.99,25
U104728,Standard,7.99,46
U104729,Premium,15.99,51
U104730,Standard,15.99,41
U104731,Basic,7.99,52
U104732,Basic,7.99,38
U104733,Standard,7.99,13
U104734,Premium,12.99,25
U104735,Premium,7.99,34
U104736,Premium,12.99,39
U104737,Basic,12.99,28
U104738,Basic,7.99,49
U104739,Premium,7.99,44
U104740,Premium,7.99,7
U104741,Basic,15.99,21
U104742,Standard,15.99,42
U104743,Standard,15.99,54
U104744,Premium,7.99,25
U104745,Basic,7.99,3
U104746,Standard,7.99,39
U104747,Standard,15.99,15
U104748,Basic,7.99,36
U104749,Premium,15.99,17
U104750,Premium,7.99,45
U104751,Premium,15.99,54
U104752,Basic,15.99,20
U104753,Basic,7.99,1
U104754,Standard,15.99,21
U104755,Basic,7.99,44
U104756,Standard,15.99,13
U104757,Basic,15.99,1
U104758,Premium,15.99,1
U104759,Standard,12.99,43
U104760,Basic,15.99,53
U104761,Basic,7.99,52
U104762,Basic,12.99,27
U104763,Standard,12.99,10
U104764,Standard,12.99,22
U104765,Standard,15.99,48
U104766,Basic,12.99,3
U104767,Premium,12.99,52
U104768,Basic,7.99,45
U104769,Premium,7.99,51
U104770,Standard,15.99,29
U104771,Basic,7.99,50
U104772,Standard,15.99,20
U104773,Premium,12.99,18
U104774,Basic,15.99,13
U104775,Basic,12.99,14
U104776,Basic,15.99,58
U104777,Standard,7.99,1
U104778,Standard,12.99,32
U104779,Premium,7.99,16
U104780,Basic,7.99,21
U104781,Premium,15.99,27
U104782,Premium,7.99,22
U104783,Basic,15.99,47
U104784,Standard,12.99,53
U104785,Standard,12.99,11
U104786,Standard,7.99,10
U104787,Basic,15.99,47
U104788,Standard,15.99,20
U104789,Standard,12.99,38
U104790,Standard,7.99,33
U104791,Standard,15.99,50
U104792,Basic,7.99,29
U104793,Premium,7.99,39
U104794,Premium,7.99,6
U104795,Premium,7.99,46
U104796,Premium,15.99,59
U104797,Standard,15.99,13
U104798,Standard,15.99,34
U104799,Premium,7.99,42
U104800,Standard,15.99,12
U104801,Premium,7.99,21
U104802,Basic,15.99,6
U104803,Premium,12.99,55
U104804,Standard,15.99,8
U104805,Premium,7.99,53
U104806,Standard,15.99,27
U104807,Standard,7.99,18
U104808,Standard,7.99,33
U104809,Premium,12.99,22
U104810,Standard,15.99,6
U104811,Standard,15.99,42
U104812,Premium,12.99,39
U104813,Standard,7.99,17
U104814,Basic,12.99,7
U104815,Standard,7.99,52
U104816,Standard,7.99,2
U104817,Premium,15.99,42
U104818,Standard,15.99,15
U104819,Standard,15.99,41
U104820,Standard,15.99,40
U104821,Basic,7.99,31
U104822,Premium,7.99,10
U104823,Premium,7.99,44
U104824,Basic,12.99,3
U104825,Standard,15.99,1
U104826,Premium,15.99,53
U104827,Standard,12.99,40
U104828,Basic,15.99,18
U104829,Basic,12.99,44
U104830,Basic,7.99,56
U104831,Basic,12.99,41
U104832,Basic,15.99,59
U104833,Standard,12.99,6
U104834,Premium,12.99,40
U104835,Premium,15.99,57
U104836,Basic,12.99,24
U104837,Standard,7.99,10
U104838,Premium,7.99,37
U104839,Basic,12.99,8
U104840,Basic,7.99,25
U104841,Standard,15.99,42
U104842,Standard,15.99,3
U104843,Standard,12.99,23
U104844,Basic,12.99,25
U104845,Basic,7.99,50
U104846,Basic,15.99,54
U104847,Basic,12.99,39
U104848,Basic,12.99,9
U104849,Standard,12.99,7
U104850,Standard,7.99,54
U104851,Premium,7.99,32
U104852,Standard,7.99,22
U104853,Premium,12.99,8
U104854,Premium,12.99,57
U104855,Premium,7.99,16
U104856,Basic,7.99,43
U104857,Premium,15.99,25
U104858,Standard,12.99,22
U104859,Basic,12.99,47
U104860,Standard,7.99,27
U104861,Basic,7.99,14
U104862,Premium,7.99,49
U104863,Standard,12.99,15
U104864,Basic,7.99,36
U104865,Basic,12.99,13
U104866,Premium,15.99,24
U104867,Standard,12.99,4
U104868,Standard,7.99,21
U104869,Basic,15.99,27
U104870,Standard,12.99,31
U104871,Premium,7.99,58
U104872,Standard,7.99,19
U104873,Basic,12.99,18
U104874,Premium,12.99,51
U104875,Premium,7.99,43
U104876,Basic,7.99,6
U104877,Standard,7.99,10
U104878,Premium,7.99,8
U104879,Basic,7.99,20
U104880,Standard,12.99,4
U104881,Standard,7.99,52
U104882,Standard,7.99,4
U104883,Standard,15.99,11
U104884,Basic,12.99,8
U104885,Standard,12.99,19
U104886,Basic,7.99,33
U104887,Basic,7.99,21
U104888,Basic,7.99,17
U104889,Premium,15.99,54
U104890,Premium,7.99,53
U104891,Basic,12.99,38
U104892,Standard,12.99,21
U104893,Premium,12.99,51
U104894,Basic,15.99,48
U104895,Premium,15.99,58
U104896,Standard,7.99,11
U104897,Premium,12.99,58
U104898,Premium,15.99,25
U104899,Standard,15.99,48
U104900,Standard,12.99,44
U104901,Premium,7.99,1
U104902,Standard,12.99,44
U104903,Standard,15.99,23
U104904,Basic,12.99,3
U104905,Standard,15.99,18
U104906,Standard,12.99,12
U104907,Standard,7.99,43
U104908,Basic,12.99,6
U104909,Basic,7.99,19
U104910,Basic,12.99,8
U104911,Standard,7.99,12
U104912,Standard,15.99,23
U104913,Basic,7.99,8
U104914,Standard,12.99,4
U104915,Premium,7.99,38
U104916,Basic,15.99,6
U104917,Premium,15.99,56
U104918,Basic,7.99,57
U104919,Premium,12.99,27
U104920,Standard,15.99,22
U104921,Basic,12.99,58
U104922,Premium,12.99,21
U104923,Standard,15.99,58
U104924,Basic,7.99,9
U104925,Basic,15.99,4
U104926,Standard,12.99,58
U104927,Basic,15.99,29
U104928,Standard,12.99,44
U104929,Standard,12.99,15
U104930,Basic,12.99,29
U104931,Standard,12.99,33
U104932,Premium,12.99,9
U104933,Premium,7.99,14
U104934,Standard,15.99,37
U104935,Premium,15.99,23
U104936,Basic,7.99,29
U104937,Standard,12.99,58
U104938,Standard,7.99,27
U104939,Standard,15.99,6
U104940,Basic,7.99,3
U104941,Premium,12.99,39
U104942,Basic,12.99,59
U104943,Standard,15.99,7
U104944,Standard,12.99,47
U104945,Basic,15.99,55
U104946,Basic,12.99,26
U104947,Premium,7.99,11
U104948,Premium,12.99,19
U104949,Standard,15.99,19
U104950,Standard,7.99,50
U104951,Premium,7.99,53
U104952,Premium,7.99,14
U104953,Standard,15.99,5
U104954,Basic,15.99,20
U104955,Standard,12.99,58
U104956,Basic,7.99,9
U104957,Premium,7.99,50
U104958,Standard,15.99,11
U104959,Basic,7.99,33
U104960,Premium,15.99,13
U104961,Standard,7.99,58
U104962,Standard,12.99,43
U104963,Basic,7.99,41
U104964,Standard,12.99,4
U104965,Basic,15.99,36
U104966,Standard,12.99,42
U104967,Standard,12.99,47
U104968,Standard,15.99,28
U104969,Basic,12.99,24
U104970,Premium,15.99,55
U104971,Standard,15.99,43
U104972,Basic,7.99,1
U104973,Standard,7.99,58
U104974,Premium,15.99,19
U104975,Standard,15.99,58
U104976,Basic,15.99,22
U104977,Premium,12.99,16
U104978,Basic,7.99,22
U104979,Premium,15.99,38
U104980,Basic,7.99,54
U104981,Standard,15.99,24
U104982,Premium,7.99,23
U104983,Standard,12.99,28
U104984,Premium,15.99,35
U104985,Standard,12.99,4
U104986,Basic,15.99,3
U104987,Standard,7.99,41
U104988,Basic,12.99,53
U104989,Premium,7.99,57
U104990,Premium,12.99,55
U104991,Premium,7.99,32
U104992,Premium,12.99,48
U104993,Basic,12.99,17
U104994,Basic,12.99,57
U104995,Standard,15.99,18
U104996,Basic,12.99,45
U104997,Basic,7.99,10
U104998,Standard,12.99,31
U104999,Premium,12.99,50
U105000,Premium,7.99,36
U105001,Standard,12.99,6
U105002,Basic,7.99,6
U105003,Basic,7.99,58
U105004,Standard,7.99,25
U105005,Premium,15.99,57
U105006,Basic,12.99,16
U105007,Basic,15.99,52
U105008,Standard,7.99,53
U105009,Standard,15.99,14
U105010,Premium,15.99,3
U105011,Standard,7.99,43
U105012,Standard,7.99,53
U105013,Basic,15.99,23
U105014,Standard,15.99,45
U105015,Standard,12.99,2
U105016,Basic,12.99,58
U105017,Standard,7.99,50
U105018,Standard,15.99,1
U105019,Standard,15.99,15
U105020,Standard,7.99,13
U105021,Basic,7.99,15
U105022,Standard,7.99,2
U105023,Basic,7.99,21
U105024,Basic,15.99,25
U105025,Basic,12.99,5
U105026,Basic,15.99,27
U105027,Basic,12.99,57
U105028,Standard,12.99,18
U105029,Standard,7.99,28
U105030,Standard,7.99,31
U105031,Basic,15.99,59
U105032,Standard,12.99,31
U105033,Premium,15.99,22
U105034,Premium,15.99,49
U105035,Standard,15.99,28
U105036,Premium,12.99,17
U105037,Standard,15.99,19
U105038,Basic,15.99,5
U105039,Standard,7.99,55
U105040,Premium,7.99,48
U105041,Basic,12.99,16
U105042,Basic,12.99,58
U105043,Basic,15.99,55
U105044,Standard,15.99,47
U105045,Standard,15.99,49
U105046,Standard,15.99,31
U105047,Basic,15.99,18
U105048,Basic,7.99,1
U105049,Standard,12.99,49
U105050,Standard,12.99,36
U105051,Basic,12.99,15
U105052,Basic,15.99,59
U105053,Basic,12.99,49
U105054,Premium,7.99,4
U105055,Premium,7.99,43
U105056,Basic,12.99,35
U105057,Basic,12.99,23
U105058,Basic,7.99,31
U105059,Standard,15.99,41
U105060,Basic,12.99,11
U105061,Basic,12.99,27
U105062,Standard,7.99,42
U105063,Standard,15.99,38
U105064,Basic,15.99,5
U105065,Premium,15.99,59
U105066,Basic,15.99,21
U105067,Premium,7.99,13
U105068,Basic,7.99,12
U105069,Basic,12.99,56
U105070,Premium,12.99,18
U105071,Standard,7.99,25
U105072,Basic,15.99,49
U105073,Standard,15.99,52
U105074,Premium,12.99,9
U105075,Premium,12.99,21
U105076,Basic,12.99,14
U105077,Basic,15.99,43
U105078,Premium,12.99,15
U105079,Basic,12.99,45
U105080,Standard,12.99,36
U105081,Standard,7.99,56
U105082,Basic,7.99,10
U105083,Standard,7.99,48
U105084,Standard,15.99,47
U105085,Standard,15.99,38
U105086,Premium,15.99,4
U105087,Basic,7.99,55
U105088,Standard,15.99,59
U105089,Standard,7.99,44
U105090,Standard,15.99,16
U105091,Standard,7.99,53
U105092,Premium,15.99,47
U105093,Premium,12.99,57
U105094,Premium,7.99,49
U105095,Premium,12.99,39
U105096,Basic,15.99,54
U105097,Basic,7.99,46
U105098,Basic,12.99,45
U105099,Standard,7.99,33
U105100,Standard,12.99,38
U105101,Basic,12.99,11
U105102,Standard,12.99,58
U105103,Premium,15.99,6
U105104,Basic,12.99,28
U105105,Basic,7.99,10
U105106,Premium,12.99,32
U105107,Basic,15.99,57
U105108,Premium,15.99,10
U105109,Standard,15.99,16
U105110,Standard,12.99,59
U105111,Premium,15.99,7
U105112,Basic,12.99,30
U105113,Basic,15.99,33
U105114,Basic,7.99,4
U105115,Premium,12.99,5
U105116,Basic,7.99,19
U105117,Basic,15.99,57
U105118,Basic,12.99,11
U105119,Basic,7.99,56
U105120,Basic,7.99,53
U105121,Standard,7.99,36
U105122,Premium,15.99,34
U105123,Premium,7.99,11
U105124,Premium,15.99,39
U105125,Basic,7.99,55
U105126,Standard,7.99,15
U105127,Standard,7.99,5
U105128,Premium,7.99,7
U105129,Basic,15.99,11
U105130,Basic,7.99,31
U105131,Basic,15.99,21
U105132,Standard,7.99,19
U105133,Standard,7.99,13
U105134,Basic,7.99,30
U105135,Standard,7.99,55
U105136,Standard,7.99,22
U105137,Standard,15.99,40
U105138,Basic,12.99,15
U105139,Standard,12.99,18
