user_id,subscription_type,monthly_fee,account_age_months,primary_device
U115945,Standard,12.99,6,Laptop
U115946,Standard,15.99,29,Tablet
U115947,Standard,12.99,4,Laptop
U115948,Basic,12.99,14,Smart TV
U115949,Standard,15.99,53,Laptop
U115950,Premium,7.99,16,Tablet
U115951,Standard,7.99,22,Tablet
U115952,Standard,12.99,13,Mobile
U115953,Standard,12.99,33,Tablet
U115954,Basic,7.99,1,Smart TV
U115955,Premium,12.99,53,Mobile
U115956,Standard,15.99,23,Laptop
U115957,Basic,12.99,1,Laptop
U115958,Premium,12.99,33,Mobile
U115959,Standard,15.99,44,Mobile
U115960,Standard,12.99,21,Smart TV
U115961,Basic,15.99,24,Laptop
U115962,Premium,12.99,27,Mobile
U115963,Basic,7.99,32,Laptop
U115964,Premium,12.99,20,Laptop
U115965,Standard,7.99,49,Tablet
U115966,Standard,7.99,19,Laptop
U115967,Standard,7.99,20,Tablet
U115968,Standard,15.99,52,Laptop
U115969,Standard,15.99,54,Smart TV
U115970,Premium,7.99,9,Mobile
U115971,Standard,15.99,29,Mobile
U115972,Standard,12.99,18,Laptop
U115973,Basic,7.99,15,Laptop
U115974,Basic,12.99,42,Laptop
U115975,Standard,15.99,59,Mobile
U115976,Premium,15.99,34,Tablet
U115977,Basic,15.99,31,Mobile
U115978,Premium,7.99,48,Smart TV
U115979,Standard,7.99,16,Mobile
U115980,Standard,12.99,14,Tablet
U115981,Premium,15.99,37,Smart TV
U115982,Premium,15.99,37,Smart TV
U115983,Premium,12.99,48,Smart TV
U115984,Basic,15.99,48,Tablet
U115985,Premium,7.99,51,Tablet
U115986,Premium,7.99,57,Laptop
U115987,Standard,7.99,38,Mobile
U115988,Basic,12.99,25,Tablet
U115989,Basic,7.99,43,Tablet
U115990,Standard,12.99,23,Laptop
U115991,Standard,7.99,2,Smart TV
U115992,Basic,7.99,58,Tablet
U115993,Premium,15.99,16,Tablet
U115994,Premium,7.99,11,Mobile
U115995,Premium,15.99,15,Mobile
U115996,Standard,15.99,28,Mobile
U115997,Standard,15.99,47,Tablet
U115998,Premium,7.99,11,Mobile
U115999,Basic,7.99,17,Smart TV
U116000,Standard,7.99,40,Tablet
U116001,Basic,7.99,26,Laptop
U116002,Standard,12.99,32,Tablet
U116003,Standard,15.99,52,Laptop
U116004,Standard,12.99,23,Laptop
U116005,Basic,12.99,20,Tablet
U116006,Standard,7.99,18,Tablet
U116007,Basic,15.99,28,Laptop
U116008,Standard,15.99,39,Smart TV
U116009,Premium,12.99,7,Mobile
U116010,Premium,7.99,28,Tablet
U116011,Standard,12.99,19,Laptop
U116012,Standard,12.99,19,Laptop
U116013,Basic,12.99,45,Mobile
U116014,Basic,7.99,50,Mobile
U116015,Premium,7.99,45,Laptop
U116016,Premium,15.99,27,Tablet
U116017,Premium,12.99,16,Laptop
U116018,Standard,15.99,25,Laptop
U116019,Standard,7.99,35,Mobile
U116020,Basic,15.99,13,Mobile
U116021,Standard,12.99,30,Tablet
U116022,Basic,12.99,4,Tablet
U116023,Standard,7.99,34,Mobile
U116024,Premium,15.99,55,Mobile
U116025,Premium,7.99,55,Smart TV
U116026,Basic,7.99,33,Tablet
U116027,Standard,15.99,51,Mobile
U116028,Premium,15.99,41,Tablet
U116029,Basic,7.99,44,Mobile
U116030,Standard,15.99,17,Laptop
U116031,Basic,15.99,55,Tablet
U116032,Premium,15.99,41,Smart TV
U116033,Standard,15.99,8,Laptop
U116034,Basic,15.99,48,Smart TV
U116035,Basic,15.99,49,Smart TV
U116036,Standard,15.99,53,Mobile
U116037,Standard,15.99,3,Mobile
U116038,Basic,15.99,38,Laptop
U116039,Standard,12.99,34,Mobile
U116040,Premium,15.99,24,Tablet
U116041,Standard,12.99,16,Laptop
U116042,Premium,15.99,37,Mobile
U116043,Basic,7.99,55,Laptop
U116044,Standard,15.99,8,Mobile
U116045,Premium,7.99,35,Smart TV
U116046,Basic,15.99,58,Smart TV
U116047,Basic,7.99,1,Tablet
U116048,Premium,12.99,10,Tablet
U116049,Premium,15.99,56,Tablet
U116050,Basic,12.99,19,Laptop
U116051,Standard,12.99,8,Smart TV
U116052,Basic,15.99,25,Tablet
U116053,Premium,7.99,7,Mobile
U116054,Standard,12.99,5,Mobile
U116055,Standard,15.99,12,Mobile
U116056,Standard,12.99,32,Tablet
U116057,Standard,15.99,48,Laptop
U116058,Standard,12.99,53,Mobile
U116059,Basic,7.99,42,Tablet
U116060,Standard,12.99,18,Tablet
U116061,Premium,7.99,8,Mobile
U116062,Basic,15.99,20,Mobile
U116063,Standard,7.99,16,Smart TV
U116064,Standard,12.99,2,Smart TV
U116065,Basic,15.99,21,Smart TV
U116066,Premium,15.99,2,Smart TV
U116067,Premium,12.99,24,Laptop
U116068,Premium,7.99,24,Laptop
U116069,Basic,7.99,46,Mobile
U116070,Premium,12.99,46,Mobile
U116071,Standard,12.99,42,Tablet
U116072,Standard,7.99,10,Laptop
U116073,Premium,15.99,43,Laptop
U116074,Standard,7.99,44,Laptop
U116075,Basic,7.99,10,Laptop
U116076,Standard,12.99,24,Smart TV
U116077,Premium,12.99,47,Mobile
U116078,Standard,12.99,58,Mobile
U116079,Standard,15.99,39,Tablet
U116080,Premium,7.99,43,Laptop
U116081,Premium,7.99,52,Tablet
U116082,Premium,15.99,55,Laptop
U116083,Premium,7.99,46,Mobile
U116084,Standard,12.99,11,Mobile
U116085,Standard,15.99,14,Laptop
U116086,Premium,12.99,43,Laptop
U116087,Basic,15.99,29,Tablet
U116088,Standard,12.99,7,Mobile
U116089,Standard,12.99,12,Smart TV
U116090,Standard,15.99,17,Tablet
U116091,Standard,15.99,39,Smart TV
U116092,Standard,12.99,13,Smart TV
U116093,Standard,7.99,58,Mobile
U116094,Premium,7.99,50,Tablet
U116095,Basic,12.99,27,Smart TV
U116096,Standard,15.99,23,Laptop
U116097,Basic,15.99,27,Tablet
U116098,Standard,7.99,58,Smart TV
U116099,Premium,7.99,9,Smart TV
U116100,Standard,7.99,4,Tablet
U116101,Basic,12.99,8,Mobile
U116102,Standard,15.99,38,Smart TV
U116103,Standard,15.99,19,Mobile
U116104,Standard,7.99,55,Mobile
U116105,Premium,7.99,44,Laptop
U116106,Standard,7.99,22,Smart TV
U116107,Premium,12.99,45,Mobile
U116108,Basic,7.99,57,Mobile
U116109,Standard,7.99,19,Mobile
U116110,Premium,7.99,2,Laptop
U116111,Premium,12.99,6,Smart TV
U116112,Premium,7.99,9,Tablet
U116113,Basic,7.99,44,Laptop
U116114,Premium,7.99,15,Smart TV
U116115,Premium,12.99,37,Tablet
U116116,Premium,15.99,38,Smart TV
U116117,Standard,7.99,50,Laptop
U116118,Premium,7.99,42,Tablet
U116119,Premium,12.99,21,Tablet
U116120,Basic,15.99,20,Mobile
U116121,Premium,7.99,11,Mobile
U116122,Basic,12.99,41,Tablet
U116123,Premium,12.99,36,Laptop
U116124,Standard,12.99,8,Smart TV
U116125,Basic,7.99,43,Laptop
U116126,Premium,7.99,56,Smart TV
U116127,Basic,12.99,29,Laptop
U116128,Basic,7.99,28,Smart TV
U116129,Premium,15.99,9,Laptop
U116130,Standard,12.99,34,Laptop
U116131,Premium,12.99,9,Mobile
U116132,Standard,12.99,28,Mobile
U116133,Standard,7.99,38,Laptop
U116134,Standard,12.99,39,Laptop
U116135,Standard,7.99,4,Mobile
U116136,Premium,7.99,19,Smart TV
U116137,Standard,7.99,38,Tablet
U116138,Standard,7.99,33,Laptop
U116139,Basic,12.99,56,Mobile
U116140,Standard,15.99,44,Tablet
U116141,Basic,12.99,25,Tablet
U116142,Premium,12.99,28,Tablet
U116143,Standard,12.99,51,Laptop
U116144,Standard,15.99,18,Smart TV
U116145,Basic,12.99,4,Smart TV
U116146,Basic,12.99,55,Smart TV
U116147,Standard,7.99,51,Mobile
U116148,Standard,15.99,36,Smart TV
U116149,Premium,12.99,8,Smart TV
U116150,Premium,12.99,14,Smart TV
U116151,Basic,7.99,1,Laptop
U116152,Standard,15.99,2,Mobile
U116153,Standard,15.99,10,Laptop
U116154,Standard,12.99,13,Laptop
U116155,Basic,15.99,53,Mobile
U116156,Standard,12.99,7,Laptop
U116157,Standard,12.99,39,Mobile
U116158,Basic,15.99,21,Tablet
U116159,Premium,7.99,33,Laptop
U116160,Basic,7.99,15,Mobile
U116161,Basic,15.99,49,Smart TV
U116162,Standard,15.99,22,Smart TV
U116163,Basic,12.99,56,Smart TV
U116164,Basic,12.99,56,Tablet
U116165,Premium,12.99,49,Laptop
U116166,Premium,7.99,53,Smart TV
U116167,Standard,15.99,28,Smart TV
U116168,Premium,12.99,20,Mobile
U116169,Standard,7.99,34,Laptop
U116170,Premium,7.99,9,Laptop
U116171,Standard,12.99,25,Mobile
U116172,Basic,7.99,44,Mobile
U116173,Premium,15.99,19,Smart TV
U116174,Standard,12.99,45,Mobile
U116175,Basic,7.99,51,Tablet
U116176,Premium,15.99,10,Tablet
U116177,Basic,12.99,7,Tablet
U116178,Premium,12.99,12,Mobile
U116179,Standard,12.99,42,Smart TV
U116180,Standard,7.99,34,Tablet
U116181,Premium,7.99,1,Mobile
U116182,Premium,15.99,47,Laptop
U116183,Standard,7.99,3,Tablet
U116184,Standard,15.99,54,Smart TV
U116185,Basic,7.99,34,Mobile
U116186,Basic,15.99,46,Laptop
U116187,Standard,15.99,33,Mobile
U116188,Standard,12.99,34,Tablet
U116189,Premium,7.99,14,Smart TV
U116190,Standard,15.99,19,Tablet
U116191,Basic,7.99,57,Tablet
U116192,Basic,12.99,36,Tablet
U116193,Standard,15.99,11,Mobile
U116194,Premium,15.99,27,Mobile
U116195,Premium,7.99,5,Mobile
U116196,Standard,15.99,41,Laptop
U116197,Basic,12.99,56,Laptop
U116198,Standard,15.99,42,Laptop
U116199,Standard,12.99,15,Smart TV
U116200,Basic,12.99,9,Mobile
U116201,Standard,15.99,6,Mobile
U116202,Basic,15.99,19,Laptop
U116203,Standard,12.99,31,Tablet
U116204,Standard,12.99,34,Laptop
U116205,Standard,15.99,38,Smart TV
U116206,Basic,12.99,28,Tablet
U116207,Basic,15.99,35,Tablet
U116208,Standard,12.99,52,Smart TV
U116209,Basic,12.99,8,Tablet
U116210,Basic,7.99,29,Tablet
U116211,Premium,7.99,1,Mobile
U116212,Premium,12.99,42,Mobile
U116213,Standard,12.99,19,Smart TV
U116214,Basic,7.99,5,Tablet
U116215,Standard,12.99,59,Mobile
U116216,Standard,15.99,57,Mobile
U116217,Basic,7.99,39,Tablet
U116218,Premium,12.99,3,Mobile
U116219,Standard,15.99,8,Smart TV
U116220,Standard,12.99,41,Mobile
U116221,Premium,15.99,18,Smart TV
U116222,Basic,15.99,7,Tablet
U116223,Standard,12.99,21,Mobile
U116224,Basic,15.99,38,Mobile
U116225,Basic,7.99,37,Tablet
U116226,Standard,12.99,26,Mobile
U116227,Standard,12.99,34,Smart TV
U116228,Basic,7.99,23,Mobile
U116229,Premium,12.99,21,Laptop
U116230,Premium,12.99,33,Mobile
U116231,Premium,12.99,20,Tablet
U116232,Standard,12.99,22,Mobile
U116233,Premium,15.99,24,Laptop
U116234,Standard,7.99,37,Tablet
U116235,Premium,7.99,3,Tablet
U116236,Premium,7.99,2,Laptop
U116237,Standard,7.99,59,Tablet
U116238,Premium,15.99,30,Smart TV
U116239,Basic,15.99,34,Smart TV
U116240,Basic,15.99,51,Tablet
U116241,Standard,12.99,58,Laptop
U116242,Standard,7.99,3,Smart TV
U116243,Basic,12.99,3,Laptop
U116244,Standard,12.99,19,Smart TV
U116245,Premium,12.99,13,Tablet
U116246,Basic,12.99,8,Mobile
U116247,Basic,7.99,25,Mobile
U116248,Basic,12.99,22,Tablet
U116249,Standard,7.99,20,Laptop
U116250,Basic,12.99,27,Smart TV
U116251,Premium,7.99,3,Tablet
U116252,Basic,12.99,59,Laptop
U116253,Basic,15.99,49,Tablet
U116254,Premium,12.99,19,Mobile
U116255,Basic,15.99,53,Smart TV
U116256,Premium,15.99,13,Laptop
U116257,Standard,7.99,43,Mobile
U116258,Standard,12.99,1,Tablet
U116259,Basic,15.99,1,Smart TV
U116260,Premium,12.99,54,Tablet
U116261,Basic,15.99,50,Laptop
U116262,Standard,7.99,27,Mobile
U116263,Standard,7.99,50,Laptop
U116264,Standard,12.99,22,Smart TV
U116265,Premium,15.99,57,Laptop
U116266,Basic,15.99,25,Smart TV
U116267,Basic,7.99,42,Tablet
U116268,Basic,15.99,22,Tablet
U116269,Premium,12.99,10,Tablet
U116270,Premium,15.99,20,Laptop
U116271,Standard,7.99,57,Smart TV
U116272,Basic,15.99,11,Tablet
U116273,Standard,7.99,13,Laptop
U116274,Standard,15.99,34,Smart TV
U116275,Standard,12.99,57,Tablet
U116276,Standard,7.99,52,Tablet
U116277,Basic,7.99,27,Mobile
U116278,Standard,15.99,7,Mobile
U116279,Basic,15.99,54,Mobile
U116280,Standard,12.99,26,Laptop
U116281,Premium,12.99,17,Laptop
U116282,Premium,15.99,45,Mobile
U116283,Standard,7.99,49,Mobile
U116284,Standard,7.99,21,Smart TV
U116285,Standard,7.99,37,Mobile
U116286,Basic,7.99,16,Mobile
U116287,Basic,12.99,52,Mobile
U116288,Premium,12.99,25,Laptop
U116289,Basic,15.99,25,Laptop
U116290,Standard,15.99,30,Mobile
U116291,Standard,7.99,55,Laptop
U116292,Basic,12.99,42,Tablet
U116293,Standard,12.99,48,Tablet
U116294,Standard,7.99,38,Laptop
U116295,Premium,12.99,46,Tablet
U116296,Standard,12.99,16,Smart TV
U116297,Standard,12.99,16,Tablet
U116298,Standard,7.99,28,Smart TV
U116299,Basic,7.99,27,Tablet
U116300,Standard,12.99,3,Smart TV
U116301,Premium,12.99,4,Mobile
U116302,Standard,15.99,32,Laptop
U116303,Premium,7.99,15,Laptop
U116304,Standard,12.99,5,Tablet
U116305,Standard,7.99,47,Mobile
U116306,Basic,15.99,42,Tablet
U116307,Basic,7.99,50,Laptop
U116308,Basic,7.99,19,Laptop
U116309,Premium,7.99,20,Smart TV
U116310,Basic,12.99,19,Smart TV
U116311,Premium,15.99,47,Tablet
U116312,Premium,7.99,12,Mobile
U116313,Basic,15.99,23,Laptop
U116314,Standard,7.99,55,Laptop
U116315,Premium,7.99,55,Tablet
U116316,Basic,15.99,57,Tablet
U116317,Basic,12.99,5,Tablet
U116318,Basic,7.99,31,Tablet
U116319,Standard,12.99,11,Tablet
U116320,Basic,7.99,36,Smart TV
U116321,Basic,15.99,22,Tablet
U116322,Premium,12.99,41,Tablet
U116323,Standard,7.99,47,Smart TV
U116324,Basic,7.99,54,Laptop
U116325,Basic,12.99,14,Mobile
U116326,Standard,15.99,15,Smart TV
U116327,Standard,12.99,6,Tablet
U116328,Standard,12.99,14,Tablet
U116329,Standard,15.99,53,Mobile
U116330,Standard,12.99,55,Mobile
U116331,Standard,15.99,32,Tablet
U116332,Standard,7.99,45,Tablet
U116333,Standard,15.99,35,Tablet
U116334,Basic,7.99,6,Mobile
U116335,Basic,15.99,6,Tablet
U116336,Standard,7.99,38,Smart TV
U116337,Premium,15.99,37,Tablet
U116338,Standard,7.99,48,Mobile
U116339,Premium,7.99,6,Laptop
U116340,Basic,15.99,17,Smart TV
U116341,Premium,7.99,1,Tablet
U116342,Standard,15.99,15,Tablet
U116343,Standard,12.99,39,Smart TV
U116344,Standard,15.99,35,Mobile
U116345,Basic,7.99,56,Tablet
U116346,Standard,15.99,19,Laptop
U116347,Standard,12.99,35,Smart TV
U116348,Basic,15.99,57,Smart TV
U116349,Standard,7.99,26,Smart TV
U116350,Basic,7.99,53,Tablet
U116351,Basic,15.99,51,Smart TV
U116352,Basic,12.99,37,Mobile
U116353,Standard,12.99,55,Smart TV
U116354,Basic,12.99,56,Mobile
U116355,Standard,7.99,58,Laptop
U116356,Basic,12.99,51,Smart TV
U116357,Standard,15.99,1,Laptop
U116358,Premium,15.99,53,Smart TV
U116359,Standard,15.99,26,Laptop
U116360,Basic,15.99,40,Smart TV
U116361,Standard,7.99,34,Tablet
U116362,Basic,7.99,38,Mobile
U116363,Premium,12.99,41,Tablet
U116364,Standard,15.99,57,Mobile
U116365,Standard,7.99,13,Smart TV
U116366,Basic,12.99,7,Tablet
U116367,Basic,7.99,1,Laptop
U116368,Premium,12.99,33,Mobile
U116369,Basic,15.99,34,Tablet
U116370,Premium,12.99,15,Mobile
U116371,Premium,15.99,57,Laptop
U116372,Standard,15.99,2,Smart TV
U116373,Basic,12.99,7,Mobile
U116374,Standard,7.99,51,Laptop
U116375,Standard,15.99,46,Laptop
U116376,Standard,12.99,26,Tablet
U116377,Premium,12.99,39,Smart TV
U116378,Basic,15.99,25,Mobile
U116379,Premium,7.99,10,Laptop
U116380,Premium,15.99,10,Mobile
U116381,Basic,7.99,10,Laptop
U116382,Basic,12.99,38,Smart TV
U116383,Premium,12.99,28,Smart TV
U116384,Standard,15.99,30,Smart TV
U116385,Standard,12.99,48,Mobile
U116386,Basic,15.99,35,Smart TV
U116387,Basic,7.99,52,Tablet
U116388,Standard,12.99,27,Smart TV
U116389,Standard,12.99,8,Laptop
U116390,Basic,12.99,52,Smart TV
U116391,Standard,7.99,9,Smart TV
U116392,Standard,7.99,55,Laptop
U116393,Premium,7.99,10,Tablet
U116394,Premium,15.99,50,Mobile
U116395,Standard,12.99,21,Smart TV
U116396,Basic,15.99,25,Mobile
U116397,Standard,15.99,48,Mobile
U116398,Standard,7.99,31,Mobile
U116399,Standard,12.99,2,Laptop
U116400,Standard,7.99,56,Tablet
U116401,Standard,12.99,58,Tablet
U116402,Standard,15.99,19,Laptop
U116403,Standard,7.99,30,Mobile
U116404,Premium,15.99,17,Mobile
U116405,Basic,7.99,29,Mobile
U116406,Premium,12.99,4,Smart TV
U116407,Premium,12.99,9,Laptop
U116408,Premium,12.99,19,Mobile
U116409,Standard,15.99,2,Laptop
U116410,Basic,12.99,18,Mobile
U116411,Basic,15.99,2,Laptop
U116412,Standard,15.99,50,Laptop
U116413,Standard,12.99,27,Tablet
U116414,Basic,12.99,35,Smart TV
U116415,Basic,15.99,52,Smart TV
U116416,Standard,15.99,15,Smart TV
U116417,Premium,7.99,52,Tablet
U116418,Premium,12.99,57,Smart TV
U116419,Standard,12.99,47,Tablet
U116420,Premium,7.99,14,Tablet
U116421,Basic,12.99,1,Tablet
U116422,Standard,7.99,5,Tablet
U116423,Premium,12.99,35,Smart TV
U116424,Standard,12.99,57,Smart TV
U116425,Standard,7.99,25,Tablet
U116426,Premium,7.99,46,Laptop
U116427,Standard,15.99,32,Smart TV
U116428,Premium,7.99,12,Tablet
U116429,Premium,12.99,38,Laptop
U116430,Standard,15.99,29,Tablet
U116431,Basic,15.99,20,Laptop
U116432,Premium,12.99,50,Mobile
U116433,Standard,12.99,41,Mobile
U116434,Premium,15.99,48,Tablet
U116435,Basic,7.99,3,Laptop
U116436,Premium,12.99,45,Laptop
U116437,Standard,12.99,43,Smart TV
U116438,Basic,12.99,50,Mobile
U116439,Standard,15.99,25,Tablet
U116440,Premium,7.99,42,Mobile
U116441,Premium,15.99,11,Smart TV
U116442,Premium,15.99,30,Tablet
U116443,Basic,7.99,32,Mobile
U116444,Premium,15.99,29,Tablet
U116445,Premium,12.99,8,Mobile
U116446,Standard,12.99,10,Smart TV
U116447,Standard,12.99,16,Smart TV
U116448,Standard,12.99,44,Laptop
U116449,Basic,12.99,58,Tablet
U116450,Premium,15.99,28,Tablet
U116451,Premium,12.99,11,Mobile
U116452,Premium,15.99,42,Mobile
U116453,Premium,15.99,54,Mobile
U116454,Premium,15.99,55,Laptop
U116455,Basic,12.99,12,Mobile
U116456,Basic,7.99,43,Smart TV
U116457,Premium,7.99,41,Mobile
U116458,Standard,12.99,56,Tablet
U116459,Standard,12.99,38,Tablet
U116460,Premium,15.99,17,Mobile
U116461,Premium,15.99,40,Smart TV
U116462,Standard,7.99,27,Mobile
U116463,Standard,7.99,51,Smart TV
U116464,Premium,15.99,6,Laptop
U116465,Premium,15.99,50,Laptop
U116466,Standard,12.99,48,Smart TV
U116467,Standard,12.99,56,Laptop
U116468,Standard,12.99,36,Laptop
U116469,Standard,12.99,29,Mobile
U116470,Basic,7.99,8,Smart TV
U116471,Premium,12.99,39,Tablet
U116472,Standard,12.99,8,Laptop
U116473,Premium,15.99,18,Smart TV
U116474,Basic,12.99,16,Mobile
U116475,Basic,15.99,59,Mobile
U116476,Premium,15.99,23,Smart TV
U116477,Premium,7.99,40,Mobile
U116478,Premium,7.99,14,Laptop
U116479,Standard,12.99,19,Mobile
U116480,Basic,7.99,7,Laptop
U116481,Standard,15.99,39,Smart TV
U116482,Basic,7.99,35,Mobile
U116483,Standard,7.99,13,Laptop
U116484,Standard,15.99,37,Smart TV
U116485,Standard,15.99,48,Tablet
U116486,Basic,7.99,57,Mobile
U116487,Standard,12.99,26,Laptop
U116488,Premium,12.99,6,Tablet
U116489,Basic,12.99,43,Laptop
U116490,Basic,12.99,53,Tablet
U116491,Premium,7.99,44,Mobile
U116492,Premium,7.99,4,Smart TV
U116493,Standard,12.99,11,Mobile
U116494,Standard,12.99,24,Smart TV
U116495,Standard,15.99,30,Smart TV
U116496,Premium,15.99,9,Laptop
U116497,Basic,15.99,6,Laptop
U116498,Premium,12.99,53,Smart TV
U116499,Standard,12.99,13,Mobile
U116500,Standard,12.99,36,Mobile
U116501,Basic,7.99,8,Tablet
U116502,Basic,15.99,9,Laptop
U116503,Premium,12.99,32,Laptop
U116504,Standard,7.99,31,Laptop
U116505,Basic,12.99,42,Tablet
U116506,Basic,15.99,56,Mobile
U116507,Premium,7.99,35,Smart TV
U116508,Premium,7.99,19,Laptop
U116509,Premium,15.99,21,Smart TV
U116510,Basic,7.99,39,Smart TV
U116511,Standard,7.99,2,Mobile
U116512,Standard,7.99,24,Smart TV
U116513,Standard,7.99,54,Mobile
U116514,Premium,15.99,28,Laptop
U116515,Premium,7.99,17,Laptop
U116516,Premium,12.99,28,Tablet
U116517,Basic,12.99,58,Tablet
U116518,Standard,7.99,10,Smart TV
U116519,Basic,15.99,13,Laptop
U116520,Premium,12.99,58,Tablet
U116521,Basic,12.99,32,Smart TV
U116522,Basic,12.99,33,Tablet
U116523,Premium,15.99,52,Mobile
U116524,Premium,15.99,23,Laptop
U116525,Basic,15.99,26,Laptop
U116526,Standard,7.99,36,Laptop
U116527,Standard,12.99,37,Laptop
U116528,Standard,7.99,38,Mobile
U116529,Premium,7.99,14,Smart TV
U116530,Basic,15.99,13,Laptop
U116531,Standard,12.99,53,Laptop
U116532,Standard,15.99,48,Tablet
U116533,Premium,7.99,28,Mobile
U116534,Basic,15.99,38,Tablet
U116535,Basic,12.99,25,Mobile
U116536,Basic,15.99,19,Laptop
U116537,Basic,15.99,55,Laptop
U116538,Standard,15.99,13,Smart TV
U116539,Basic,12.99,48,Mobile
U116540,Standard,12.99,40,Tablet
U116541,Standard,12.99,43,Smart TV
U116542,Basic,15.99,47,Smart TV
U116543,Premium,12.99,57,Mobile
U116544,Basic,12.99,55,Smart TV
U116545,Basic,12.99,35,Mobile
U116546,Premium,12.99,58,Smart TV
U116547,Standard,15.99,3,Laptop
U116548,Standard,15.99,4,Mobile
U116549,Premium,12.99,44,Smart TV
U116550,Standard,15.99,12,Laptop
U116551,Premium,7.99,23,Mobile
U116552,Premium,12.99,4,Laptop
U116553,Premium,15.99,5,Laptop
U116554,Premium,7.99,34,Smart TV
U116555,Premium,7.99,16,Smart TV
U116556,Basic,12.99,22,Laptop
U116557,Standard,15.99,25,Smart TV
U116558,Basic,7.99,50,Laptop
U116559,Basic,12.99,24,Mobile
U116560,Basic,15.99,43,Tablet
U116561,Standard,12.99,7,Mobile
U116562,Premium,12.99,11,Laptop
U116563,Basic,15.99,52,Smart TV
U116564,Basic,7.99,36,Mobile
U116565,Standard,12.99,52,Smart TV
U116566,Basic,12.99,32,Tablet
U116567,Standard,12.99,4,Laptop
U116568,Basic,15.99,20,Smart TV
U116569,Standard,7.99,25,Laptop
U116570,Standard,15.99,21,Tablet
U116571,Premium,12.99,52,Tablet
U116572,Standard,15.99,38,Mobile
U116573,Premium,12.99,22,Laptop
U116574,Standard,15.99,29,Laptop
U116575,Basic,12.99,35,Laptop
U116576,Premium,12.99,44,Laptop
U116577,Standard,15.99,46,Laptop
U116578,Standard,12.99,27,Smart TV
U116579,Basic,7.99,1,Mobile
U116580,Premium,15.99,41,Tablet
U116581,Premium,12.99,28,Smart TV
U116582,Basic,15.99,21,Laptop
U116583,Basic,7.99,10,Tablet
U116584,Premium,7.99,38,Mobile
U116585,Standard,12.99,29,Tablet
U116586,Premium,15.99,20,Mobile
U116587,Standard,7.99,38,Smart TV
U116588,Premium,15.99,7,Laptop
U116589,Standard,12.99,33,Mobile
U116590,Basic,7.99,13,Tablet
U116591,Premium,7.99,17,Mobile
U116592,Standard,15.99,9,Tablet
U116593,Basic,12.99,16,Laptop
U116594,Premium,15.99,7,Tablet
U116595,Premium,15.99,40,Mobile
U116596,Premium,12.99,54,Smart TV
U116597,Basic,7.99,41,Tablet
U116598,Standard,12.99,5,Tablet
U116599,Standard,7.99,52,Mobile
U116600,Premium,12.99,12,Smart TV
U116601,Standard,15.99,50,Smart TV
U116602,Basic,7.99,14,Tablet
U116603,Basic,15.99,59,Mobile
U116604,Standard,7.99,44,Mobile
U116605,Standard,15.99,27,Tablet
U116606,Premium,7.99,54,Tablet
U116607,Premium,7.99,49,Mobile
U116608,Basic,7.99,54,Tablet
U116609,Premium,12.99,10,Tablet
U116610,Basic,15.99,6,Laptop
U116611,Standard,12.99,20,Mobile
U116612,Basic,7.99,47,Mobile
U116613,Basic,12.99,49,Laptop
U116614,Standard,15.99,24,Smart TV
U116615,Standard,7.99,27,Mobile
U116616,Standard,7.99,51,Laptop
U116617,Standard,12.99,5,Smart TV
U116618,Premium,15.99,44,Smart TV
U116619,Premium,12.99,51,Smart TV
U116620,Premium,7.99,52,Smart TV
U116621,Basic,15.99,9,Smart TV
U116622,Premium,15.99,7,Laptop
U116623,Premium,7.99,58,Laptop
U116624,Standard,7.99,8,Smart TV
U116625,Standard,12.99,44,Smart TV
U116626,Basic,15.99,50,Tablet
U116627,Premium,15.99,10,Mobile
U116628,Standard,12.99,25,Mobile
U116629,Standard,12.99,39,Mobile
U116630,Premium,7.99,58,Mobile
U116631,Standard,7.99,33,Laptop
U116632,Standard,7.99,9,Tablet
U116633,Basic,12.99,43,Mobile
U116634,Standard,7.99,41,Mobile
